uuid,quarter_hour_of_day,day_type,poi_type,duration,probability
6e82f8ae-11ab-407c-8cb7-1b1d1aae8230,12,saturday,leisure,60,1.0
57ca6853-483d-41fe-bdfa-6168ff1c5610,13,saturday,leisure,60,1.0
956fbfe0-bcd1-4ff0-bc64-25eb1c4ab374,14,saturday,leisure,60,1.0
f81d8336-34b2-4cbb-95f1-49194791afd8,15,saturday,leisure,60,1.0
2ea0ef5a-e198-4c67-ac1b-3fe5a4160c94,16,saturday,leisure,60,1.0
93e7ac9d-826a-4a4e-8b63-749f7774fc7b,17,saturday,leisure,60,1.0
1dc879de-17cb-4b0d-95ee-b1d560ded570,18,saturday,leisure,60,1.0
70ca6928-eb68-4233-8ce6-c24fa89fc1c3,19,saturday,leisure,60,1.0
75b8ef92-9770-462d-8251-595e739e0010,20,saturday,leisure,60,1.0
4d25d4a4-3578-42f5-98cb-783861d9855c,21,saturday,leisure,60,1.0
89636eed-a025-40f7-b013-72733fc99a14,22,saturday,leisure,60,1.0
7e1e7633-49bf-4aa1-a980-48fba195c057,23,saturday,leisure,60,1.0
c9f0aff8-da23-4886-8a2d-1008dfdc2484,24,saturday,leisure,60,1.0
3ad7c907-0b24-43aa-8a06-94aa0e6c7f35,25,saturday,leisure,60,1.0
ccd8cd72-72e8-458b-82c5-322abadafec4,26,saturday,leisure,60,1.0
430fdb42-392a-4334-8029-783bdcdd3d3e,27,saturday,leisure,60,1.0
a5529a30-777d-4917-a41b-a9a08a039277,28,saturday,leisure,60,1.0
2fee3a1f-02ac-493f-bbdc-14caaf9ea008,29,saturday,leisure,60,1.0
210aa23f-0f0d-4bed-832e-07393eb21d5e,30,saturday,leisure,60,1.0
d3fcc435-7410-4976-9fc6-7ff5273b355c,31,saturday,leisure,60,1.0
a820e462-4d06-4b32-810c-a7535db7c6fd,32,saturday,leisure,60,1.0
0dae31ef-b269-4a94-8a23-89318fd93366,33,saturday,leisure,60,1.0
d96a77a9-87fc-47e1-b7eb-c2b6a76a7dfe,34,saturday,leisure,60,1.0
38ac269f-77f0-438d-b2af-f24c451ccfb9,35,saturday,leisure,60,1.0
5b6c5c7c-4730-429d-baea-f3f2cadc8941,36,saturday,leisure,60,1.0
db1b86ca-f58d-4425-a247-00cbcae7b8c3,37,saturday,leisure,60,1.0
adb77540-fef5-4926-833e-8cb9e9ecb5db,38,saturday,leisure,60,1.0
de2538e5-55cc-4277-bb45-5b1997df5dd0,39,saturday,leisure,60,1.0
6ec18224-31dd-460d-afe1-52a4e2ef692e,40,saturday,leisure,60,1.0
2f8df761-4921-4788-815e-e6a316c34a34,41,saturday,leisure,60,1.0
47143801-0910-4f84-b818-156717ce610f,42,saturday,leisure,60,1.0
8d6971a0-bd01-4585-ba23-1058b9d1e772,43,saturday,leisure,60,1.0
5e85a243-d054-40bb-a0f7-05a3e98b8071,44,saturday,leisure,60,1.0
5d9649f5-f823-419c-8532-50f69a889662,45,saturday,leisure,60,1.0
b7706634-ba53-4be0-9a98-66ec0acab92b,46,saturday,leisure,60,1.0
f9992392-b07f-4010-b711-875a8c41f4b0,47,saturday,leisure,60,1.0
09e2c444-a6af-47d0-b7e5-7f7f20ef53db,48,saturday,leisure,60,1.0
9514d71b-a5c1-4bb7-9b49-ba44f09b6ec4,49,saturday,leisure,60,1.0
9ce55a3a-0c8a-471a-b97f-f792a030d8ec,50,saturday,leisure,60,1.0
26bfbe84-2dde-4d40-87a9-e9c972782c9d,51,saturday,leisure,60,1.0
1534a905-db37-492d-97dc-a98c03e99de0,52,saturday,leisure,60,1.0
67f15ffc-bbfe-458e-bd9b-fda141aae06b,53,saturday,leisure,60,1.0
e0384e93-e0d0-4048-9e63-811e058163af,54,saturday,leisure,60,1.0
17d9b2f1-3bb1-4f49-8529-22420cbaf9b8,55,saturday,leisure,60,1.0
a637bcb5-fbaa-4fec-a7f4-8b4812e82cf8,56,saturday,leisure,60,1.0
a3c5684f-a0d6-4af4-92e7-8ab5288ba6ee,57,saturday,leisure,60,1.0
e15f0819-b977-4e93-bc12-689a5cece9e8,58,saturday,leisure,60,1.0
f81ebee9-7765-45da-8597-427462accdb8,59,saturday,leisure,60,1.0
0f00cb1f-027b-444e-a31e-f74ea185d9dc,60,saturday,leisure,60,1.0
dedfe55f-586d-4b02-a919-c608993c58ab,61,saturday,leisure,60,1.0
e7a8428f-423e-42d4-b9db-65e57c09306e,62,saturday,leisure,60,1.0
8757bce9-07c9-45cb-a24a-3d8475acc57c,63,saturday,leisure,60,1.0
886b02a6-1a56-4945-a408-5e1643e23223,64,saturday,leisure,60,1.0
f128ee8c-8c1f-4de3-9daa-9d9ec883aa8d,65,saturday,leisure,60,1.0
2c2c2f4b-b0d7-4c00-b45b-e9c80803ac91,66,saturday,leisure,60,1.0
097bb4b8-8636-4899-b590-42701373fcd9,67,saturday,leisure,60,1.0
d5c90e31-0753-48fc-82ae-ae481a1731d1,68,saturday,leisure,60,1.0
0400f7bc-4de1-4c4b-8e7c-5685f65be5a8,69,saturday,leisure,60,1.0
0843979a-5ab5-4f1f-ba70-7e0350b63227,70,saturday,leisure,60,1.0
23fa5912-2c1c-4657-8ca3-c8adef38e1b3,71,saturday,leisure,60,1.0
6cca204b-9b94-49cf-af4c-1707d5639c1f,72,saturday,leisure,60,1.0
97c326ac-f923-4d0b-b456-bfc363c379a7,73,saturday,leisure,60,1.0
fae24472-6777-46ef-9ca6-d2cd309c91e0,74,saturday,leisure,60,1.0
0e875c21-49a2-4caa-bd35-be23ac4e216c,75,saturday,leisure,60,1.0
76c8b9a7-857b-403d-9121-f40a7bcb210b,76,saturday,leisure,60,1.0
a8db3f4a-1555-4dd7-893a-0559d7926ec0,77,saturday,leisure,60,1.0
cbed41f4-ce49-4d14-81c3-626c833f4cd3,78,saturday,leisure,60,1.0
d899efcb-9da8-4c63-8bee-4f649efa2057,79,saturday,leisure,60,1.0
db348bac-9638-4825-a351-5f637bdee04e,80,saturday,leisure,60,1.0
b5a43749-c5db-4f37-a2f3-af537058669a,81,saturday,leisure,60,1.0
f8d9ed98-d8a1-476b-a422-40dcf32fb2cf,82,saturday,leisure,60,1.0
bff44c4f-de6e-4838-9803-41d9f4461385,83,saturday,leisure,60,1.0
57a2d0a3-c68f-470c-b409-aca249382105,84,saturday,leisure,60,1.0
783b7f76-8dd2-4760-a91f-3fede29457a7,85,saturday,leisure,60,1.0
cc59dfd4-cae0-4c88-a66f-713ff97096f2,86,saturday,leisure,60,1.0
43bc8733-3e4e-4b9f-a914-5e606715286f,87,saturday,leisure,60,1.0
35f47e53-53fb-40bd-94f6-93ec3fc89fd8,88,saturday,leisure,60,1.0
4d3df7be-85d3-4d62-8bf6-2abfe625cce7,89,saturday,leisure,60,1.0
d78dd58d-b553-4a72-861b-6577b105ac5b,90,saturday,leisure,60,1.0
5b863bdb-43ff-4a42-b097-1d973cd93ac1,91,saturday,leisure,60,1.0
0b79e678-0b7e-4b0d-9dcc-6cc9fddfdbdf,92,saturday,leisure,60,1.0
e2efc40c-d95f-407c-bb9b-67f7d9a6d80e,93,saturday,leisure,60,1.0
dd431c48-ab59-4089-980c-4d5da52593cc,94,saturday,leisure,60,1.0
8771e6cc-8abd-459b-8452-531abc0d3a22,95,saturday,leisure,60,1.0
939f6703-7ec5-4567-b6fc-c1c4a9ca3663,0,saturday,other,60,1.0
3a2d2760-2098-44c7-9c52-f96f47fdaf08,1,saturday,other,60,1.0
4c964cfd-5cd2-4b61-8478-538fe866267c,2,saturday,other,60,1.0
0d793a1a-816e-452c-8f88-f9a5b837a728,3,saturday,other,60,1.0
050dbeaf-28a7-4c17-b880-5c3cdde61ab3,4,saturday,other,60,1.0
b82f4e03-adc4-4a95-9467-f5aadd10bfec,5,saturday,other,60,1.0
02591105-23a2-48d4-9ea0-d941bf58405d,6,saturday,other,60,1.0
6b83062b-7f8a-4ee1-9b8a-f3b34c18351c,7,saturday,other,60,1.0
c80745ef-6a87-4514-adc1-967207ec22c1,8,saturday,other,60,1.0
ffb2cc39-216a-48ef-a534-8470edd374a0,9,saturday,other,60,1.0
b6411d7b-8c50-4f93-bf41-4f0e855da9ab,10,saturday,other,60,1.0
cde59bcb-d2c9-453e-ae3d-f1e04d23274d,11,saturday,other,60,1.0
35ce0e29-42f5-4976-9182-87897e0f7604,12,saturday,other,60,1.0
a70134fd-28e9-4b97-b916-b2258d0967d3,13,saturday,other,60,1.0
7f633339-7776-482a-839d-0dd52b5ea63d,14,saturday,other,60,1.0
0e88b8b5-39fc-49c5-ad66-27d20e952d68,15,saturday,other,60,1.0
7b861454-2733-4df1-b9cc-879c6b528514,16,saturday,other,60,1.0
013d2dbf-b8f2-4b42-a63a-6baa949d2001,17,saturday,other,60,1.0
33a5e2ed-b9f3-48aa-ab90-6d6bd74a9c31,18,saturday,other,60,1.0
68885b61-27b2-4e66-a20f-dfb22c40180a,19,saturday,other,60,1.0
f8e8cf0f-b6f8-4129-b0f2-5b42941a42bc,20,saturday,other,60,1.0
ae828bda-0f7f-4fb6-b720-f2d98956dd18,21,saturday,other,60,1.0
9e76cad3-d13c-4606-8adf-7a01346c7813,22,saturday,other,60,1.0
c520d2a4-081b-436e-8a00-9ca9aa2ba5b8,23,saturday,other,60,1.0
0ecf597c-ed93-42a1-ba28-66cc60b4f0c4,24,saturday,other,60,1.0
1cc8ff0b-3cd3-41ba-a29f-9f4a726549dd,25,saturday,other,60,1.0
14757912-8a59-4877-b77e-445e974760b8,26,saturday,other,60,1.0
ed1788b9-6bd5-461e-80ac-368b1c4f3957,27,saturday,other,60,1.0
1784f307-edcc-460c-9fe0-006c10c51dd2,28,saturday,other,60,1.0
4344cacc-4836-4ba3-8a1e-c003fd1f5554,29,saturday,other,60,1.0
752f9a3b-102e-41c3-8843-87b44f9b0fd5,30,saturday,other,60,1.0
d84cab13-507f-447d-910c-4db1bd3c8408,31,saturday,other,60,1.0
57184010-165e-4410-a7a9-355c4b840764,32,saturday,other,60,1.0
c031272a-54eb-48cd-926d-17062c55c936,33,saturday,other,60,1.0
0482aa2e-d0c9-4c86-b126-c6eb1b8fb490,34,saturday,other,60,1.0
6c9653a1-e766-4994-a1c6-e13cc0329be2,35,saturday,other,60,1.0
5c53697d-f5d8-42e9-8061-9cd4ee414a2c,36,saturday,other,60,1.0
93554784-a1e7-4d0a-89ce-07d3b4b0efb1,37,saturday,other,60,1.0
9cc3f1f7-2acb-4d51-b87e-0d09aacfba45,38,saturday,other,60,1.0
bd509a9a-7835-4346-bf39-835582d7ce2d,39,saturday,other,60,1.0
726825b1-be40-453d-99b6-962229058fb5,40,saturday,other,60,1.0
dfa2677f-6b1c-4be8-9982-6918f84eb7bd,41,saturday,other,60,1.0
e58c21e7-903d-4e77-a22f-b5de6695df46,42,saturday,other,60,1.0
39cbf8ac-bf31-41b3-8c59-e3dfbb5d1f73,43,saturday,other,60,1.0
9e30bab7-dbdc-436b-9693-fb5d29edd137,44,saturday,other,60,1.0
f3007bcc-5cdf-4cc9-ac39-b00767302a09,45,saturday,other,60,1.0
0777f3c5-4676-4445-8af4-dd9c1f442568,46,saturday,other,60,1.0
14ccf0cc-90d5-496f-93fc-cb6979317e39,47,saturday,other,60,1.0
4efdff07-4306-4bb2-86c5-74e74d9ad225,48,saturday,other,60,1.0
42aeb087-38b2-4dda-8b7d-b302f7f18978,49,saturday,other,60,1.0
1c4cc8fa-b8cb-4db5-bb8b-6bef39b2b085,50,saturday,other,60,1.0
5b10c893-304f-461d-b920-b47be8fb1d23,51,saturday,other,60,1.0
5f3b1be5-552f-4329-bc41-18f1040071d0,52,saturday,other,60,1.0
f5c2210e-ae09-495a-a590-d775bfd30cad,53,saturday,other,60,1.0
8fc652fb-7b21-47be-9c61-c1f8354aeb7c,54,saturday,other,60,1.0
2560964b-42b2-4ac1-9055-602e7a970605,55,saturday,other,60,1.0
88200155-2a54-4fff-9d7d-648f5ed5d595,56,saturday,other,60,1.0
8ef4fefe-207a-4207-ac71-aefbedf0092a,57,saturday,other,60,1.0
90cc764d-ddcf-4d17-8682-e90e8b8836bd,58,saturday,other,60,1.0
c3213945-f8ed-43a6-80ba-578890ae6987,59,saturday,other,60,1.0
c0bacae0-a4f9-453a-8a8b-7d1c3638a905,60,saturday,other,60,1.0
a41081ec-f834-4f37-a0dd-929c8b9c0399,61,saturday,other,60,1.0
26469a7d-7d21-4540-8a73-a810dfdc7675,62,saturday,other,60,1.0
7c1ca812-bf68-4310-89cc-289b57c8363f,63,saturday,other,60,1.0
5d532218-cbfe-4f47-b3c5-5de38cd329f2,64,saturday,other,60,1.0
3994ddb4-c1de-4cf0-a8f3-13a5bda7585f,65,saturday,other,60,1.0
3b63e0f1-ad20-40eb-be0e-4d0becd8738d,66,saturday,other,60,1.0
3000016b-6c7e-47d7-89f4-95c24097440d,67,saturday,other,60,1.0
b380f7b3-149d-4474-9888-5ff8a4eee1d1,68,saturday,other,60,1.0
c577a985-4fad-4a99-a894-99961ab2f2bd,69,saturday,other,60,1.0
8731c6f2-d91b-4252-aad0-5e0179dbd4de,70,saturday,other,60,1.0
e8fb0a6d-06fd-44ed-ad4b-1baa9b13c43d,71,saturday,other,60,1.0
bc6947b6-36e5-4ad9-a652-798505670759,72,saturday,other,60,1.0
2261ae1e-b292-42f9-97ad-1e79b1584b2c,73,saturday,other,60,1.0
acd1d747-e779-4f08-8578-abb8c7550464,74,saturday,other,60,1.0
bfca31f2-ebd8-4fc4-8ab7-71db003b9e78,75,saturday,other,60,1.0
4a628d5d-7e36-4322-a356-0f03710554de,76,saturday,other,60,1.0
43c412a6-9214-445a-8be0-7af9bb9b6d2c,77,saturday,other,60,1.0
c64c578d-2983-48a3-9c61-b5cc51d9de4c,78,saturday,other,60,1.0
f7f5ab65-34d9-4f6f-86a5-a60bc504f7a6,79,saturday,other,60,1.0
ca51e1f2-7bd9-40e6-8047-32068b0f20d6,80,saturday,other,60,1.0
2faaa45f-5968-40c6-8379-2ce974f0f143,81,saturday,other,60,1.0
551e85ff-a3dd-4dbd-b0e1-9042a1a03b93,82,saturday,other,60,1.0
10df8863-ea69-41e0-8368-16f591707817,83,saturday,other,60,1.0
defd5dbd-8c11-4648-9f30-d00b6232e68d,84,saturday,other,60,1.0
ed1c9aea-3218-479c-a58a-faab92bd663a,85,saturday,other,60,1.0
14e043a1-cfe7-4975-8172-3be4bd099da9,86,saturday,other,60,1.0
92080fa8-214b-4af0-b70c-258e252872d8,87,saturday,other,60,1.0
f901772e-9d28-4f11-8acf-3a01ef929213,88,saturday,other,60,1.0
e285610b-9879-4563-beeb-91f45cd9fe7a,89,saturday,other,60,1.0
909dfd66-0456-4225-b554-4ad1e8536bcc,90,saturday,other,60,1.0
f012c8f6-1d26-4f7e-b03b-733ab974f5c7,91,saturday,other,60,1.0
a5c4cc1b-e28e-4a1d-9ff5-4aab5bc2225c,92,saturday,other,60,1.0
1976f99d-209c-4eba-9130-a14780a940e3,93,saturday,other,60,1.0
54ac211d-b3e9-43ef-b5d6-7881e00d493c,94,saturday,other,60,1.0
e68bf465-8e16-4c2d-97c7-3f4b5c7eb781,95,saturday,other,60,1.0
6afbb49e-7502-4988-937b-95c1ca62379e,0,saturday,charging_hub_town,60,1.0
a1740482-147f-4ade-9348-cfe5a4651c69,1,saturday,charging_hub_town,60,1.0
b9d6d89b-3da1-403e-8dd3-e03af34aa481,2,saturday,charging_hub_town,60,1.0
3f38839e-c3dc-46a4-8933-b00d5eb86158,3,saturday,charging_hub_town,60,1.0
5fb483fa-9e69-41d5-8580-0e362c3310b0,4,saturday,charging_hub_town,60,1.0
aa796fbc-46dc-4c9c-a963-e36e3208bf3d,5,saturday,charging_hub_town,60,1.0
7c08b8c8-5331-45d4-aa35-af92b44312b2,6,saturday,charging_hub_town,60,1.0
7eedb1ab-e6d4-478d-9ca3-134aaef55c1a,7,saturday,charging_hub_town,60,1.0
4fb796af-d2ec-4692-828f-16453bfa7474,8,saturday,charging_hub_town,60,1.0
cb115221-a633-4ee2-8e0c-3987e1df3942,9,saturday,charging_hub_town,60,1.0
a76b10a3-0360-423a-b290-f1336b8737d0,10,saturday,charging_hub_town,60,1.0
0d5c3262-ab62-41e9-a8e4-915a43ea665b,11,saturday,charging_hub_town,60,1.0
0b65c364-2a2e-43e4-be0e-ca96dd2c5561,12,saturday,charging_hub_town,60,1.0
56d0a00d-2b69-4931-a2d7-e8bb702ea551,13,saturday,charging_hub_town,60,1.0
2ec0be80-2e1a-4368-b8b5-cddc58f61feb,14,saturday,charging_hub_town,60,1.0
fc7830e1-518f-433a-80aa-eab5324988f7,15,saturday,charging_hub_town,60,1.0
62eed892-fd2a-4ec2-96c6-678d5732d771,16,saturday,charging_hub_town,60,1.0
1759bc09-2bfc-49c4-bfed-799313efbe3c,17,saturday,charging_hub_town,60,1.0
c2313da8-a032-45fb-8f38-53b913bdc86a,18,saturday,charging_hub_town,60,1.0
e325ddcd-0e1d-49ba-8dd1-5437dd871701,19,saturday,charging_hub_town,60,1.0
d3ecd944-79f5-41c3-9b26-d964d88d232f,20,saturday,charging_hub_town,60,1.0
4acf1290-c481-43d9-a550-b032c728db95,21,saturday,charging_hub_town,60,1.0
e93a1668-f1e0-4118-b830-b05c9319c82f,22,saturday,charging_hub_town,60,1.0
b4816dd1-5d73-499f-b577-3ba901d38dd6,23,saturday,charging_hub_town,60,1.0
60002c35-dc9d-47a1-a6cb-80416aa5fa49,24,saturday,charging_hub_town,60,1.0
d846cc13-ef0b-416b-b5e4-310b92220f84,25,saturday,charging_hub_town,60,1.0
d09a36d5-299c-4016-9728-f43550c71af8,26,saturday,charging_hub_town,60,1.0
83a09b7f-6b70-4799-b4c6-522ce1b6634b,27,saturday,charging_hub_town,60,1.0
a680c1ec-3e9e-4599-a5a3-1c3a90b8555e,28,saturday,charging_hub_town,60,1.0
e2069af0-c84b-440f-a6ab-9057cb810c11,29,saturday,charging_hub_town,60,1.0
23ff94a7-91dd-45de-8261-0421d6445b72,30,saturday,charging_hub_town,60,1.0
ac52f1f0-4622-406b-9261-b5271508243c,31,saturday,charging_hub_town,60,1.0
8622de18-1be5-44a3-8694-503d3708a78e,32,saturday,charging_hub_town,60,1.0
59a86b92-5427-4e03-8207-969ca872ee95,33,saturday,charging_hub_town,60,1.0
24ab41fb-f4f6-4a8e-97c2-481c3a7e57e0,34,saturday,charging_hub_town,60,1.0
28180b5f-bea5-4211-acef-b17786fd9550,35,saturday,charging_hub_town,60,1.0
330e671a-9bd4-42fc-ae71-dc363df038e6,36,saturday,charging_hub_town,60,1.0
7d44ea2c-ee57-476f-9ae1-fb6d042eb535,37,saturday,charging_hub_town,60,1.0
bfe03e19-3fc4-4394-9529-0d41b48e94e1,38,saturday,charging_hub_town,60,1.0
d88af9ab-c11a-4dd3-9cc7-60a4c973c94f,39,saturday,charging_hub_town,60,1.0
cdadca9c-5d52-411b-a47c-e888fa45c143,40,saturday,charging_hub_town,60,1.0
b14e4557-5069-4759-821c-dd37ca191f70,41,saturday,charging_hub_town,60,1.0
4db30c09-b129-438f-aee8-ba5b4e81ca5a,42,saturday,charging_hub_town,60,1.0
f54ea733-a479-4c8d-9ceb-9acf18550dd1,43,saturday,charging_hub_town,60,1.0
7366b3f3-1667-44b4-93d7-1495ddf91b8c,44,saturday,charging_hub_town,60,1.0
be378dc3-c591-44ab-a3a5-303d35bd03a7,45,saturday,charging_hub_town,60,1.0
183819d2-419a-4826-ab6e-c373d93244b8,46,saturday,charging_hub_town,60,1.0
b5703d94-e54b-4a95-814b-0698628eb9aa,47,saturday,charging_hub_town,60,1.0
d2f792c0-0d24-424b-be01-db517ec8fb23,48,saturday,charging_hub_town,60,1.0
871ecfeb-ee86-44ff-8cb7-5e3c7faa54e6,49,saturday,charging_hub_town,60,1.0
1d51f752-6cf8-44aa-b4b7-44d7a1c9548d,50,saturday,charging_hub_town,60,1.0
259e0132-f79e-4f19-8c17-4e813f311b4e,51,saturday,charging_hub_town,60,1.0
8ff1330b-2460-4356-8cab-327a78060699,52,saturday,charging_hub_town,60,1.0
7c7f678e-fa8b-426d-b695-4767f7cea80a,53,saturday,charging_hub_town,60,1.0
aad69a72-30c5-4c97-bc83-e22b99ce676e,54,saturday,charging_hub_town,60,1.0
4e26fedc-11b3-46ff-8847-4780d6cffbf8,55,saturday,charging_hub_town,60,1.0
a5d26dde-43d6-476e-ad90-ec9eed96fe50,56,saturday,charging_hub_town,60,1.0
5a5ffdb5-a1cf-484a-9960-93811673b686,57,saturday,charging_hub_town,60,1.0
50c2237f-b016-4eef-9e98-17a9198b5815,58,saturday,charging_hub_town,60,1.0
a35a523b-dc85-4a6e-a782-5c923d05a147,59,saturday,charging_hub_town,60,1.0
dd748057-34c5-4895-8ba6-84aff8b061f4,60,saturday,charging_hub_town,60,1.0
eff5e68f-5882-4486-a58e-12deb468f1f4,61,saturday,charging_hub_town,60,1.0
2b6a1b83-5ff8-4b9e-be2d-c4d7e17622a6,62,saturday,charging_hub_town,60,1.0
ec85a507-799e-43ff-a69a-57eefdc756ed,63,saturday,charging_hub_town,60,1.0
311662c4-44df-4165-a389-a89892a981e1,64,saturday,charging_hub_town,60,1.0
cdffd1e3-2731-4816-a8c2-88f7c0035e30,65,saturday,charging_hub_town,60,1.0
2d8d3473-1871-4e01-9ef1-30c1b85625c8,66,saturday,charging_hub_town,60,1.0
a06663b4-a2c4-4fc2-960b-82b522b63d6f,67,saturday,charging_hub_town,60,1.0
0747d2bf-83de-4954-9952-b032236e60b4,68,saturday,charging_hub_town,60,1.0
98e2d830-67be-4017-b352-e107e9763bbb,69,saturday,charging_hub_town,60,1.0
0a5a07f7-63a7-485b-9062-e7a8e5f02d8d,70,saturday,charging_hub_town,60,1.0
556f2ce4-514a-4098-bb6f-a19921ef0ef9,71,saturday,charging_hub_town,60,1.0
74190d3e-3b24-4fbc-9b80-3d2595e08ffc,72,saturday,charging_hub_town,60,1.0
1f5ed73c-bd5f-4025-8d5b-c630af283d46,73,saturday,charging_hub_town,60,1.0
f718ea06-ac12-44df-9cfc-5b3f58ca98bb,74,saturday,charging_hub_town,60,1.0
1998d8c4-0b6c-4792-8ac7-ca1c1d206609,75,saturday,charging_hub_town,60,1.0
a5b1f300-9435-41b3-b0ee-6667803ef6f9,76,saturday,charging_hub_town,60,1.0
6e1aef75-981c-4e62-9f63-8e6741645766,77,saturday,charging_hub_town,60,1.0
02377bd5-165a-4b0c-832b-99927014b1e6,78,saturday,charging_hub_town,60,1.0
ebab8430-28a2-4c06-91c2-ea1e87c911df,79,saturday,charging_hub_town,60,1.0
e4e8079b-e499-4cf7-b95e-7a737f96d996,80,saturday,charging_hub_town,60,1.0
efd71024-29fa-4635-8f93-cdf1be72ae1e,81,saturday,charging_hub_town,60,1.0
a708de2e-0081-4c59-9d89-42671ac6aeba,82,saturday,charging_hub_town,60,1.0
bd818261-8b34-4408-9ce6-7e98d673ed03,83,saturday,charging_hub_town,60,1.0
9a90e1c4-a072-40e7-8e2c-f19a879901f1,84,saturday,charging_hub_town,60,1.0
ef19e2ef-3c65-47d7-8d24-058f14b9abb9,85,saturday,charging_hub_town,60,1.0
7434b0e4-1fb7-4baf-9a89-1ee8b6c698f7,86,saturday,charging_hub_town,60,1.0
6c25fb9a-1e09-4a76-a480-1828f145aafb,87,saturday,charging_hub_town,60,1.0
bdb392f4-b7eb-449e-9202-8d5c699ee411,88,saturday,charging_hub_town,60,1.0
9cdff374-505f-4038-881b-f537064aee2a,89,saturday,charging_hub_town,60,1.0
92258c1e-8e90-4833-a3c8-9943521fa108,90,saturday,charging_hub_town,60,1.0
ec0d99f1-b9d5-4dfb-8f34-3e5dad832184,91,saturday,charging_hub_town,60,1.0
7950e8d4-d682-4889-9226-89a129af3b07,92,saturday,charging_hub_town,60,1.0
8d584bf8-9844-4d72-bc3f-360091d04276,93,saturday,charging_hub_town,60,1.0
0bca318d-a5ab-4583-8fd0-4c5dd95c90e8,94,saturday,charging_hub_town,60,1.0
5c697b45-b9d3-4bee-83f8-2cf80b789544,95,saturday,charging_hub_town,60,1.0
f477a31b-7e45-4e87-a41c-dab1dbcdbaa5,0,saturday,charging_hub_highway,60,1.0
aa6b1027-e9e0-408f-afb4-cfbd8db49c73,1,saturday,charging_hub_highway,60,1.0
b4bc1e66-a692-4d29-9abc-989c1885316b,2,saturday,charging_hub_highway,60,1.0
3a679979-44f4-4f25-af2d-ee558e4a21ec,3,saturday,charging_hub_highway,60,1.0
feb7a1be-d5af-48e6-bca8-d332995f8a2c,4,saturday,charging_hub_highway,60,1.0
65b4a939-83ad-4dd0-9880-ef00c6c4d17d,5,saturday,charging_hub_highway,60,1.0
02aefd47-504b-4020-96fd-a9d242718e7c,6,saturday,charging_hub_highway,60,1.0
4bda95ec-d141-4715-85c9-d78ad0eeb385,7,saturday,charging_hub_highway,60,1.0
6a6ec3fa-2412-4b5f-a00e-34bf5886fc65,8,saturday,charging_hub_highway,60,1.0
11decd92-dba6-4374-aa42-64ff8857f423,9,saturday,charging_hub_highway,60,1.0
fa9ad12d-3190-4bf2-9379-3bad85be42b0,10,saturday,charging_hub_highway,60,1.0
f4c62342-6793-4257-ac9c-7c2d3264410d,11,saturday,charging_hub_highway,60,1.0
8fe95893-095f-4b14-8adb-1186383f578f,12,saturday,charging_hub_highway,60,1.0
7bc1daf0-a5b7-45c7-ba25-76ed35027d7d,13,saturday,charging_hub_highway,60,1.0
0480a247-9852-4ff7-ab0a-6bb8fcd182ae,14,saturday,charging_hub_highway,60,1.0
fce13dfd-986f-4e56-878a-b240598a5ed6,15,saturday,charging_hub_highway,60,1.0
05489a59-1bbe-46ab-b60b-31cff6a6e86c,16,saturday,charging_hub_highway,60,1.0
0866663e-f223-4bd0-8b6a-7f91a5d0230e,17,saturday,charging_hub_highway,60,1.0
6fb85ec4-4a70-432b-b0a9-4d33d2a190d2,18,saturday,charging_hub_highway,60,1.0
7c8075af-a3ab-4297-af9e-06b12718d3f3,19,saturday,charging_hub_highway,60,1.0
08883fb1-6f00-4e94-ba2a-21b2a439f0ae,20,saturday,charging_hub_highway,60,1.0
ec1a0285-fed0-4428-a28d-76496bde6b84,21,saturday,charging_hub_highway,60,1.0
d384708d-5c07-4548-8f14-95362b6f634a,22,saturday,charging_hub_highway,60,1.0
7eef491f-1617-41f3-8e88-891e6f053d9f,23,saturday,charging_hub_highway,60,1.0
56f49056-1b26-4313-afea-6ba2a2c64588,24,saturday,charging_hub_highway,60,1.0
d8dbfab6-b88e-4a66-8d54-daa10568e5e8,25,saturday,charging_hub_highway,60,1.0
106a662c-7447-45d6-80da-7cc8302e3c25,26,saturday,charging_hub_highway,60,1.0
0b3d1fde-ddc6-47bb-9651-df34372c56a7,27,saturday,charging_hub_highway,60,1.0
6dfc8c63-a072-4f7c-96fc-6b4e5b228462,28,saturday,charging_hub_highway,60,1.0
5951ce02-c19c-4be7-9d76-82ff62f4325a,29,saturday,charging_hub_highway,60,1.0
8fe1f1d5-82d4-4a43-a4a1-06708593b8f3,30,saturday,charging_hub_highway,60,1.0
b1cfc84f-e345-44c5-a1ec-682b0ae7452e,31,saturday,charging_hub_highway,60,1.0
ceb269af-bbd1-4167-9e03-6a29e21e84f6,32,saturday,charging_hub_highway,60,1.0
f6f06575-d813-4ab1-878c-24f87bf1c81c,33,saturday,charging_hub_highway,60,1.0
d40b1a87-e5c0-477b-968f-ec396acb7d54,34,saturday,charging_hub_highway,60,1.0
e68aefbc-41ec-4914-9ac5-214d5cb907b1,35,saturday,charging_hub_highway,60,1.0
860c4508-9bc4-494e-9d4c-3637801204f4,36,saturday,charging_hub_highway,60,1.0
b856b7ab-1dea-4cbf-9f3c-a48beb01eed8,37,saturday,charging_hub_highway,60,1.0
65ee28f1-c273-48ac-825b-c8cafb0cbc2e,38,saturday,charging_hub_highway,60,1.0
